env_key,plot_id,samptype,trt_id,name,value
0101,101,y,p,grain_yield_dry_Mg_ha,3.0505640000000005
0101,101,y,p,grain_protein_drybasis_pct,13.105379857626328
0101,101,y,p,grain_moisture_pct,14.31
0101,101,y,p,grain_tkw_drybasis_g,22.142295999999998
0101,101,y,p,straw_yield_dry_Mg_ha,8.00462100404904
0101,101,y,p,straw_moisture_pct,6.923011580825101
0101,102,y,xaprows,grain_yield_dry_Mg_ha,6.091872000000001
0101,102,y,xaprows,grain_protein_drybasis_pct,12.225338943431511
0101,102,y,xaprows,grain_moisture_pct,14.44
0101,102,y,xaprows,grain_tkw_drybasis_g,27.516095999999997
0101,102,y,xaprows,straw_yield_dry_Mg_ha,5.061083979917845
0101,102,y,xaprows,straw_moisture_pct,5.576791419443183
0101,103,y,pcc,grain_yield_dry_Mg_ha,4.375290000000001
0101,103,y,pcc,grain_protein_drybasis_pct,13.253292924583285
0101,103,y,pcc,grain_moisture_pct,14.21
0101,103,y,pcc,grain_tkw_drybasis_g,22.854456
0101,103,y,pcc,straw_yield_dry_Mg_ha,6.9130704171814115
0101,103,y,pcc,straw_moisture_pct,6.072412810035166
0101,104,y,xa,grain_yield_dry_Mg_ha,8.419213999999998
0101,104,y,xa,grain_protein_drybasis_pct,11.243876209821963
0101,104,y,xa,grain_moisture_pct,16.31
0101,104,y,xa,grain_tkw_drybasis_g,32.6391
0101,104,y,xa,straw_yield_dry_Mg_ha,4.999122994225283
0101,104,y,xa,straw_moisture_pct,9.681346970013216
0101,105,y,a,grain_yield_dry_Mg_ha,9.009802083333334
0101,105,y,a,grain_protein_drybasis_pct,11.356843992827256
0101,105,y,a,grain_moisture_pct,16.35
0101,105,y,a,grain_tkw_drybasis_g,33.66076
0101,105,y,a,straw_yield_dry_Mg_ha,5.147456795343973
0101,105,y,a,straw_moisture_pct,10.435138453144187
0101,106,y,aprows,grain_yield_dry_Mg_ha,5.443416
0101,106,y,aprows,grain_protein_drybasis_pct,12.517580872011251
0101,106,y,aprows,grain_moisture_pct,14.68
0101,106,y,aprows,grain_tkw_drybasis_g,25.732512
0101,106,y,aprows,straw_yield_dry_Mg_ha,6.018524389247487
0101,106,y,aprows,straw_moisture_pct,6.544652340877533
0101,107,y,xacc,grain_yield_dry_Mg_ha,8.0801
0101,107,y,xacc,grain_protein_drybasis_pct,11.044417767106843
0101,107,y,xacc,grain_moisture_pct,16.7
0101,107,y,xacc,grain_tkw_drybasis_g,33.32
0101,107,y,xacc,straw_yield_dry_Mg_ha,5.267722252948734
0101,107,y,xacc,straw_moisture_pct,10.3672778231928
0101,108,y,xapmix,grain_yield_dry_Mg_ha,6.36711
0101,108,y,xapmix,grain_protein_drybasis_pct,11.974223784417106
0101,108,y,xapmix,grain_moisture_pct,14.65
0101,108,y,xapmix,grain_tkw_drybasis_g,26.731620000000003
0101,108,y,xapmix,straw_yield_dry_Mg_ha,6.803764107455093
0101,108,y,xapmix,straw_moisture_pct,4.975361627722153
0101,109,y,apmix,grain_yield_dry_Mg_ha,7.00608
0101,109,y,apmix,grain_protein_drybasis_pct,12.230805243445692
0101,109,y,apmix,grain_moisture_pct,14.56
0101,109,y,apmix,grain_tkw_drybasis_g,25.905408
0101,109,y,apmix,straw_yield_dry_Mg_ha,6.8362469605666565
0101,109,y,apmix,straw_moisture_pct,5.576699439687072
0101,110,y,acc,grain_yield_dry_Mg_ha,9.064408000000002
0101,110,y,acc,grain_protein_drybasis_pct,11.647931116957665
0101,110,y,acc,grain_moisture_pct,16.38
0101,110,y,acc,grain_tkw_drybasis_g,29.835616
0101,110,y,acc,straw_yield_dry_Mg_ha,5.973987787722598
0101,110,y,acc,straw_moisture_pct,10.924759333496958
0101,111,y,xp,grain_yield_dry_Mg_ha,3.4794199999999997
0101,111,y,xp,grain_protein_drybasis_pct,13.547257876312718
0101,111,y,xp,grain_moisture_pct,14.3
0101,111,y,xp,grain_tkw_drybasis_g,21.52784
0101,111,y,xp,straw_yield_dry_Mg_ha,7.232544138193826
0101,111,y,xp,straw_moisture_pct,7.0367077352978535
0101,112,y,xpcc,grain_yield_dry_Mg_ha,4.289
0101,112,y,xpcc,grain_protein_drybasis_pct,13.791093494987177
0101,112,y,xpcc,grain_moisture_pct,14.22
0101,112,y,xpcc,grain_tkw_drybasis_g,19.832336
0101,112,y,xpcc,straw_yield_dry_Mg_ha,7.652368215195944
0101,112,y,xpcc,straw_moisture_pct,5.990562466880311
0101,201,y,apmix,grain_yield_dry_Mg_ha,6.830879999999999
0101,201,y,apmix,grain_protein_drybasis_pct,12.52336448598131
0101,201,y,apmix,grain_moisture_pct,14.4
0101,201,y,apmix,grain_tkw_drybasis_g,26.296319999999998
0101,201,y,apmix,straw_yield_dry_Mg_ha,5.997584552945518
0101,201,y,apmix,straw_moisture_pct,5.698356085762313
0101,202,y,a,grain_yield_dry_Mg_ha,8.844880000000002
0101,202,y,a,grain_protein_drybasis_pct,11.543062200956937
0101,202,y,a,grain_moisture_pct,16.4
0101,202,y,a,grain_tkw_drybasis_g,34.77760000000001
0101,202,y,a,straw_yield_dry_Mg_ha,4.966481256704982
0101,202,y,a,straw_moisture_pct,10.367532283241099
0101,203,f,xaprows,grain_yield_dry_Mg_ha,NA
0101,203,f,xaprows,grain_protein_drybasis_pct,13.791491351098644
0101,203,f,xaprows,grain_moisture_pct,14.44
0101,203,f,xaprows,grain_tkw_drybasis_g,22.690512000000002
0101,203,f,xaprows,straw_yield_dry_Mg_ha,NA
0101,203,f,xaprows,straw_moisture_pct,5.7002547215274095
0101,204,y,xacc,grain_yield_dry_Mg_ha,8.161312
0101,204,y,xacc,grain_protein_drybasis_pct,11.576177947859362
0101,204,y,xacc,grain_moisture_pct,16.38
0101,204,y,xacc,grain_tkw_drybasis_g,30.705264
0101,204,y,xacc,straw_yield_dry_Mg_ha,4.129511367452951
0101,204,y,xacc,straw_moisture_pct,8.65764001248971
0101,205,y,pcc,grain_yield_dry_Mg_ha,3.8315859999999997
0101,205,y,pcc,grain_protein_drybasis_pct,14.200907926900245
0101,205,y,pcc,grain_moisture_pct,14.09
0101,205,y,pcc,grain_tkw_drybasis_g,20.309124
0101,205,y,pcc,straw_yield_dry_Mg_ha,7.601258259120942
0101,205,y,pcc,straw_moisture_pct,5.925021545532894
0101,206,y,xapmix,grain_yield_dry_Mg_ha,6.2742320000000005
0101,206,y,xapmix,grain_protein_drybasis_pct,12.42395882077679
0101,206,y,xapmix,grain_moisture_pct,14.52
0101,206,y,xapmix,grain_tkw_drybasis_g,25.849152
0101,206,y,xapmix,straw_yield_dry_Mg_ha,5.809171496532547
0101,206,y,xapmix,straw_moisture_pct,5.078897115481262
0101,207,y,xp,grain_yield_dry_Mg_ha,3.854592
0101,207,y,xp,grain_protein_drybasis_pct,13.993491399349137
0101,207,y,xp,grain_moisture_pct,13.96
0101,207,y,xp,grain_tkw_drybasis_g,21.544416000000002
0101,207,y,xp,straw_yield_dry_Mg_ha,7.0135979757484135
0101,207,y,xp,straw_moisture_pct,7.715816108573503
0101,208,y,acc,grain_yield_dry_Mg_ha,8.201664
0101,208,y,acc,grain_protein_drybasis_pct,11.673850574712645
0101,208,y,acc,grain_moisture_pct,16.48
0101,208,y,acc,grain_tkw_drybasis_g,30.635136
0101,208,y,acc,straw_yield_dry_Mg_ha,4.121309098310404
0101,208,y,acc,straw_moisture_pct,10.0762647441085
0101,209,y,p,grain_yield_dry_Mg_ha,4.128959999999999
0101,209,y,p,grain_protein_drybasis_pct,14.054870960241805
0101,209,y,p,grain_moisture_pct,13.98
0101,209,y,p,grain_tkw_drybasis_g,20.300720000000002
0101,209,y,p,straw_yield_dry_Mg_ha,7.238673546112164
0101,209,y,p,straw_moisture_pct,8.138660582332957
0101,210,y,xpcc,grain_yield_dry_Mg_ha,3.6829400000000003
0101,210,y,xpcc,grain_protein_drybasis_pct,14.456711214410225
0101,210,y,xpcc,grain_moisture_pct,13.95
0101,210,y,xpcc,grain_tkw_drybasis_g,20.51432
0101,210,y,xpcc,straw_yield_dry_Mg_ha,6.53906432748538
0101,210,y,xpcc,straw_moisture_pct,6.584795321637427
0101,211,y,xa,grain_yield_dry_Mg_ha,7.687988
0101,211,y,xa,grain_protein_drybasis_pct,11.461932562849993
0101,211,y,xa,grain_moisture_pct,16.07
0101,211,y,xa,grain_tkw_drybasis_g,33.001276
0101,211,y,xa,straw_yield_dry_Mg_ha,4.281504093738557
0101,211,y,xa,straw_moisture_pct,12.852435005492492
0101,212,f,aprows,grain_yield_dry_Mg_ha,NA
0101,212,f,aprows,grain_protein_drybasis_pct,14.232471465175868
0101,212,f,aprows,grain_moisture_pct,14.14
0101,212,f,aprows,grain_tkw_drybasis_g,22.941792
0101,212,f,aprows,straw_yield_dry_Mg_ha,NA
0101,212,f,aprows,straw_moisture_pct,6.920457909799671
0101,301,y,aprows,grain_yield_dry_Mg_ha,6.08172
0101,301,y,aprows,grain_protein_drybasis_pct,11.50174621653085
0101,301,y,aprows,grain_moisture_pct,14.1
0101,301,y,aprows,grain_tkw_drybasis_g,26.113599999999998
0101,301,y,aprows,straw_yield_dry_Mg_ha,6.379726842163233
0101,301,y,aprows,straw_moisture_pct,5.903733891397723
0101,302,y,acc,grain_yield_dry_Mg_ha,7.542524
0101,302,y,acc,grain_protein_drybasis_pct,11.181535517818702
0101,302,y,acc,grain_moisture_pct,16.38
0101,302,y,acc,grain_tkw_drybasis_g,32.845936
0101,302,y,acc,straw_yield_dry_Mg_ha,4.565600436014931
0101,302,y,acc,straw_moisture_pct,9.980881862045942
0101,303,y,xp,grain_yield_dry_Mg_ha,3.509616
0101,303,y,xp,grain_protein_drybasis_pct,13.775866077656358
0101,303,y,xp,grain_moisture_pct,13.98
0101,303,y,xp,grain_tkw_drybasis_g,19.027624
0101,303,y,xp,straw_yield_dry_Mg_ha,7.27687606594656
0101,303,y,xp,straw_moisture_pct,5.983513359863569
0101,304,y,xpcc,grain_yield_dry_Mg_ha,3.8210640000000007
0101,304,y,xpcc,grain_protein_drybasis_pct,13.734603764815246
0101,304,y,xpcc,grain_moisture_pct,13.94
0101,304,y,xpcc,grain_tkw_drybasis_g,18.141448
0101,304,y,xpcc,straw_yield_dry_Mg_ha,7.562707230731484
0101,304,y,xpcc,straw_moisture_pct,9.5369948477095
0101,305,y,pcc,grain_yield_dry_Mg_ha,3.9667320000000004
0101,305,y,pcc,grain_protein_drybasis_pct,13.358956440717447
0101,305,y,pcc,grain_moisture_pct,14.14
0101,305,y,pcc,grain_tkw_drybasis_g,19.713456
0101,305,y,pcc,straw_yield_dry_Mg_ha,3.759365175945645
0101,305,y,pcc,straw_moisture_pct,6.483453334685462
0101,306,y,xa,grain_yield_dry_Mg_ha,8.511032
0101,306,y,xa,grain_protein_drybasis_pct,10.875014921809717
0101,306,y,xa,grain_moisture_pct,16.23
0101,306,y,xa,grain_tkw_drybasis_g,33.407476
0101,306,y,xa,straw_yield_dry_Mg_ha,4.919947958411813
0101,306,y,xa,straw_moisture_pct,9.662472688917346
0101,307,y,a,grain_yield_dry_Mg_ha,8.211419999999999
0101,307,y,a,grain_protein_drybasis_pct,11.182718701515693
0101,307,y,a,grain_moisture_pct,16.21
0101,307,y,a,grain_tkw_drybasis_g,32.007780000000004
0101,307,y,a,straw_yield_dry_Mg_ha,4.653957852612126
0101,307,y,a,straw_moisture_pct,9.828058479918145
0101,308,y,xapmix,grain_yield_dry_Mg_ha,6.4350439999999995
0101,308,y,xapmix,grain_protein_drybasis_pct,11.751714518191328
0101,308,y,xapmix,grain_moisture_pct,13.97
0101,308,y,xapmix,grain_tkw_drybasis_g,27.976956
0101,308,y,xapmix,straw_yield_dry_Mg_ha,5.417245345155162
0101,308,y,xapmix,straw_moisture_pct,5.950601646611786
0101,309,y,xacc,grain_yield_dry_Mg_ha,7.433478260869564
0101,309,y,xacc,grain_protein_drybasis_pct,12.398081534772183
0101,309,y,xacc,grain_moisture_pct,16.6
0101,309,y,xacc,grain_tkw_drybasis_g,29.757119999999997
0101,309,y,xacc,straw_yield_dry_Mg_ha,4.282693428077299
0101,309,y,xacc,straw_moisture_pct,8.929242800210558
0101,310,y,apmix,grain_yield_dry_Mg_ha,6.073932
0101,310,y,apmix,grain_protein_drybasis_pct,11.93612309126938
0101,310,y,apmix,grain_moisture_pct,14.21
0101,310,y,apmix,grain_tkw_drybasis_g,27.384168000000003
0101,310,y,apmix,straw_yield_dry_Mg_ha,5.267803161702759
0101,310,y,apmix,straw_moisture_pct,5.594925417513252
0101,311,d,p,grain_yield_dry_Mg_ha,4.654260000000001
0101,311,d,p,grain_protein_drybasis_pct,13.516649263255598
0101,311,d,p,grain_moisture_pct,13.81
0101,311,d,p,grain_tkw_drybasis_g,20.789028000000002
0101,312,y,xaprows,grain_yield_dry_Mg_ha,6.157568
0101,312,y,xaprows,grain_protein_drybasis_pct,12.465018656716417
0101,312,y,xaprows,grain_moisture_pct,14.24
0101,312,y,xaprows,grain_tkw_drybasis_g,26.791424
0101,312,y,xaprows,straw_yield_dry_Mg_ha,5.154443647741347
0101,312,y,xaprows,straw_moisture_pct,7.29417899745779
0101,401,y,xaprows,grain_yield_dry_Mg_ha,5.870088
0101,401,y,xaprows,grain_protein_drybasis_pct,12.701002097413191
0101,401,y,xaprows,grain_moisture_pct,14.18
0101,401,y,xaprows,grain_tkw_drybasis_g,25.128096
0101,401,y,xaprows,straw_yield_dry_Mg_ha,4.955641912705559
0101,401,y,xaprows,straw_moisture_pct,6.4973224017819025
0101,402,y,apmix,grain_yield_dry_Mg_ha,6.289344
0101,402,y,apmix,grain_protein_drybasis_pct,12.430167597765363
0101,402,y,apmix,grain_moisture_pct,14.08
0101,402,y,apmix,grain_tkw_drybasis_g,23.851392
0101,402,y,apmix,straw_yield_dry_Mg_ha,5.301404877386969
0101,402,y,apmix,straw_moisture_pct,6.003459620798424
0101,403,y,xacc,grain_yield_dry_Mg_ha,8.279442
0101,403,y,xacc,grain_protein_drybasis_pct,11.146838156484458
0101,403,y,xacc,grain_moisture_pct,16.03
0101,403,y,xacc,grain_tkw_drybasis_g,29.826144000000003
0101,403,y,xacc,straw_yield_dry_Mg_ha,4.410846104869692
0101,403,y,xacc,straw_moisture_pct,9.531720485930851
0101,404,y,acc,grain_yield_dry_Mg_ha,7.605352000000001
0101,404,y,acc,grain_protein_drybasis_pct,11.529775347676214
0101,404,y,acc,grain_moisture_pct,15.87
0101,404,y,acc,grain_tkw_drybasis_g,32.676092000000004
0101,404,y,acc,straw_yield_dry_Mg_ha,3.9722378397601568
0101,404,y,acc,straw_moisture_pct,9.61439057169441
0101,405,y,p,grain_yield_dry_Mg_ha,4.205584
0101,405,y,p,grain_protein_drybasis_pct,13.68066836853098
0101,405,y,p,grain_moisture_pct,13.82
0101,405,y,p,grain_tkw_drybasis_g,20.545312
0101,405,y,p,straw_yield_dry_Mg_ha,7.274586537324028
0101,405,y,p,straw_moisture_pct,6.73607003430734
0101,406,y,xpcc,grain_yield_dry_Mg_ha,4.0365
0101,406,y,xpcc,grain_protein_drybasis_pct,13.762318840579708
0101,406,y,xpcc,grain_moisture_pct,13.75
0101,406,y,xpcc,grain_tkw_drybasis_g,18.699
0101,406,y,xpcc,straw_yield_dry_Mg_ha,6.5611777091044905
0101,406,y,xpcc,straw_moisture_pct,6.268889869935834
0101,407,y,xa,grain_yield_dry_Mg_ha,8.515571999999999
0101,407,y,xa,grain_protein_drybasis_pct,11.074065253631819
0101,407,y,xa,grain_moisture_pct,16.02
0101,407,y,xa,grain_tkw_drybasis_g,33.625592
0101,407,y,xa,straw_yield_dry_Mg_ha,4.484967912867001
0101,407,y,xa,straw_moisture_pct,8.615884183466383
0101,408,y,pcc,grain_yield_dry_Mg_ha,3.9211440000000004
0101,408,y,pcc,grain_protein_drybasis_pct,13.838818467263636
0101,408,y,pcc,grain_moisture_pct,14.01
0101,408,y,pcc,grain_tkw_drybasis_g,20.224847999999998
0101,408,y,pcc,straw_yield_dry_Mg_ha,6.432410096481824
0101,408,y,pcc,straw_moisture_pct,7.046096871649943
0101,409,d,xp,grain_yield_dry_Mg_ha,4.290265217391304
0101,409,d,xp,grain_protein_drybasis_pct,13.378974239962867
0101,409,d,xp,grain_moisture_pct,13.82
0101,409,d,xp,grain_tkw_drybasis_g,19.511152
0101,410,y,aprows,grain_yield_dry_Mg_ha,6.360299999999999
0101,410,y,aprows,grain_protein_drybasis_pct,12.286212914485168
0101,410,y,aprows,grain_moisture_pct,14.05
0101,410,y,aprows,grain_tkw_drybasis_g,23.85972
0101,410,y,aprows,straw_yield_dry_Mg_ha,5.6463126050420165
0101,410,y,aprows,straw_moisture_pct,4.944232238349889
0101,411,y,xapmix,grain_yield_dry_Mg_ha,6.507648
0101,411,y,xapmix,grain_protein_drybasis_pct,12.24442379182156
0101,411,y,xapmix,grain_moisture_pct,13.92
0101,411,y,xapmix,grain_tkw_drybasis_g,24.653312
0101,411,y,xapmix,straw_yield_dry_Mg_ha,5.686079042994501
0101,411,y,xapmix,straw_moisture_pct,5.232015950091662
0101,412,y,a,grain_yield_dry_Mg_ha,9.341912
0101,412,y,a,grain_protein_drybasis_pct,10.95107725270801
0101,412,y,a,grain_moisture_pct,15.99
0101,412,y,a,grain_tkw_drybasis_g,33.536792
0101,412,y,a,straw_yield_dry_Mg_ha,4.211988079715865
0101,412,y,a,straw_moisture_pct,9.656176006314121
